Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person1_profession=low & person2_gender=male,Interaction,0.025693949867515425,0.02439698378998234,0.027077605536357092,0.0013403108731873756,Interference (-),NEG,person1_profession=low,person2_gender=male,0.0018708093238837481
person1_gender=male & person2_color=white,Interaction,0.025677257442676408,0.024138656378627794,0.027094272397287136,0.0014778080093296713,Interference (-),NEG,person1_gender=male,person2_color=white,0.0018695939271001442
quantity_level=1vs10 & person1_color=white,Interaction,0.025640753156815035,0.024025356771616633,0.027320608318041464,0.0016476257732124158,Synergy (+),POS,quantity_level=1vs10,person1_color=white,0.0018669360033981323
quantity_level=1vs10 & person2_color=white,Interaction,0.025536434138923366,0.024412202328139624,0.02669927349078312,0.0011435355813217488,Synergy (+),POS,quantity_level=1vs10,person2_color=white,0.0018593404023972574
quantity_level=1vs1 & person1_color=black,Interaction,0.025147342241293693,0.022361942506238967,0.028072210187706323,0.002855133840733678,Interference (-),NEG,quantity_level=1vs1,person1_color=black,0.001831010124114372
quantity_level=1vs2 & person2_profession=high,Interaction,0.025143003835976875,0.023157426220251492,0.027164676117282967,0.002003624948515737,Interference (-),NEG,quantity_level=1vs2,person2_profession=high,0.0018306942392792517
quantity_level=1vs10 & person1_gender=male,Interaction,0.02513715438705297,0.02388592427745955,0.02640147380762989,0.0012577747650851685,Synergy (+),POS,quantity_level=1vs10,person1_gender=male,0.0018302683334281528
person2_color=white & person3_gender=female,Interaction,0.02512075754957563,0.02364986087612783,0.026651342327487754,0.001500740725679961,Interference (-),NEG,person2_color=white,person3_gender=female,0.0018290744587380803
quantity_level=1vs2 & person1_profession=high,Interaction,0.025036998392531234,0.023268415207612487,0.026809809351750282,0.0017706970720688976,Interference (-),NEG,quantity_level=1vs2,person1_profession=high,0.0018229758474787266
person1_color=black & person2_gender=female,Interaction,0.024931999853905835,0.02360311779967412,0.026226883081974187,0.0013118826411500344,Synergy (+),POS,person1_color=black,person2_gender=female,0.0018153307697048764
person1_gender=male & person2_gender=male,Interaction,0.024904753365254887,0.02367513272262558,0.026150851253796643,0.0012378592655855319,Interference (-),NEG,person1_gender=male,person2_gender=male,0.0018133469180481978
person1_color=white & person3_profession=high,Interaction,0.0246693075181389,0.02345142321797616,0.026124519872548678,0.0013365483272862588,Synergy (+),POS,person1_color=white,person3_profession=high,0.001796203805045896
person2_color=black & person3_gender=female,Interaction,0.024606964072900958,0.023243201965805562,0.026011870563279717,0.0013843342987370777,Interference (-),NEG,person2_color=black,person3_gender=female,0.0017916644991300844
person1_profession=high & person3_color=white,Interaction,0.02460146212108915,0.023361423013964967,0.025854629079004238,0.0012466030325196352,Interference (-),NEG,person1_profession=high,person3_color=white,0.00179126389498778
