Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person2_color=black & person2_profession=low,Interaction,0.06727467574643144,0.06469066564776442,0.06984185259260284,0.002575593472419209,Synergy (+),POS,person2_color=black,person2_profession=low,0.002705665837388057
quantity_level=1vs5 & person3_gender=female,Interaction,0.06513069354441037,0.06225009559465135,0.06821187024353557,0.0029808873244421136,Interference (-),NEG,quantity_level=1vs5,person3_gender=female,0.002619438749176723
person2_gender=male & person3_color=black,Interaction,0.06404962207246238,0.06142202338954162,0.06648455171680095,0.002531264163629667,Interference (-),NEG,person2_gender=male,person3_color=black,0.002575960008967713
person2_profession=low & person2_gender=female,Interaction,0.06380330218231933,0.061313004199733595,0.0662407649607785,0.0024638803805224554,Interference (-),NEG,person2_profession=low,person2_gender=female,0.0025660534682904862
person3_color=black & person3_profession=low,Interaction,0.06375950509577302,0.06142546019896283,0.06615772067172565,0.002366130236381412,Interference (-),NEG,person3_color=black,person3_profession=low,0.0025642920286472522
person1_gender=male & person2_profession=high,Interaction,0.0629526711570922,0.061194705192181655,0.06475143538223525,0.0017783650950267994,Synergy (+),POS,person1_gender=male,person2_profession=high,0.002531842626251586
person2_profession=high & person3_profession=low,Interaction,0.062053921126518266,0.05995816402784521,0.06412719691803564,0.002084516445095219,Interference (-),NEG,person2_profession=high,person3_profession=low,0.0024956965248085867
person3_color=black & person3_gender=male,Interaction,0.06154117497959081,0.05935328193885524,0.06339501533998748,0.002020866700566122,Interference (-),NEG,person3_color=black,person3_gender=male,0.0024750748017366986
person2_profession=low & person3_color=black,Interaction,0.06089673091629072,0.05865846418755194,0.06325383019693792,0.002297683004692991,Interference (-),NEG,person2_profession=low,person3_color=black,0.002449156426555662
person2_color=white & person2_profession=high,Interaction,0.06060227097939392,0.058836171086089926,0.062290505269675694,0.001727167091792884,Synergy (+),POS,person2_color=white,person2_profession=high,0.0024373137802269893
person1_color=white & person1_gender=female,Interaction,0.059822751451294,0.0572636868045894,0.062377492771185546,0.0025569029832980712,Interference (-),NEG,person1_color=white,person1_gender=female,0.0024059629140450937
quantity_level=1vs1 & person2_profession=low,Interaction,0.05897717176105081,0.056614027004206716,0.061556030477987654,0.0024710017368904692,Interference (-),NEG,quantity_level=1vs1,person2_profession=low,0.002371955227567295
quantity_level=1vs1 & person2_gender=male,Interaction,0.05688596619129236,0.05432439166441861,0.05953091487712576,0.002603261606353574,Synergy (+),POS,quantity_level=1vs1,person2_gender=male,0.002287850720094419
person1_gender=female & person3_color=white,Interaction,0.055823495296626266,0.05346265250892293,0.058195189277004525,0.002366268384040797,Synergy (+),POS,person1_gender=female,person3_color=white,0.0022451200614770172
person1_color=white & person3_profession=high,Interaction,0.05573118102691495,0.05348103246867789,0.05778096965587824,0.0021499685936001746,Interference (-),NEG,person1_color=white,person3_profession=high,0.0022414073484376745
person1_color=white & person2_profession=high,Interaction,0.055675889999956124,0.05362052984137275,0.05795400453430234,0.0021667373464647963,Interference (-),NEG,person1_color=white,person2_profession=high,0.0022391836432901317
person1_gender=female & person3_profession=low,Interaction,0.05451080380700155,0.05262591384220401,0.05651033680833931,0.001942211483067651,Interference (-),NEG,person1_gender=female,person3_profession=low,0.0021923259828865154
person2_color=white & person3_profession=high,Interaction,0.054486400728086866,0.05211959051688725,0.05688042268030437,0.00238041608170856,Synergy (+),POS,person2_color=white,person3_profession=high,0.002191344535169169
quantity_level=1vs1 & person3_profession=low,Interaction,0.05327602859774833,0.050386181090355926,0.05616191939260243,0.0028878691511232506,Interference (-),NEG,quantity_level=1vs1,person3_profession=low,0.0021426655562332164
person1_color=black & person2_color=white,Interaction,0.05224898861168855,0.05056084792910302,0.05387340452426412,0.0016562782975805476,Synergy (+),POS,person1_color=black,person2_color=white,0.002101359864706924
person1_color=white & person1_profession=high,Interaction,0.05218976274362782,0.05032045199294557,0.05421137748786674,0.001945462747460585,Interference (-),NEG,person1_color=white,person1_profession=high,0.002098977907363784
person2_color=black & person2_gender=male,Interaction,0.05212227165396257,0.050342553903236574,0.054086959017060246,0.001872202556911836,Synergy (+),POS,person2_color=black,person2_gender=male,0.0020962635377498205
person1_color=white & person3_color=black,Interaction,0.05208953227983963,0.05026423665278567,0.0541016541992184,0.001918708773216364,Interference (-),NEG,person1_color=white,person3_color=black,0.0020949468193097974
quantity_level=1vs10 & person2_profession=low,Interaction,0.05158991954130461,0.04895823867877107,0.05433097195540166,0.0026863666383152955,Synergy (+),POS,quantity_level=1vs10,person2_profession=low,0.002074853298180492
quantity_level=1vs2 & person2_profession=low,Interaction,0.050297204942073744,0.04772134341477786,0.05283394206447511,0.002556299324848625,Synergy (+),POS,quantity_level=1vs2,person2_profession=low,0.0020228626540068216
person1_color=black & person2_profession=low,Interaction,0.04960444229070297,0.047538175608933,0.05158176989244988,0.002021797141758437,Interference (-),NEG,person1_color=black,person2_profession=low,0.001995000992565344
person2_color=black & person3_gender=male,Interaction,0.04861384537131667,0.04681789769879901,0.05034821106930236,0.0017651566852516752,Synergy (+),POS,person2_color=black,person3_gender=male,0.001955160975297813
person2_profession=high & person3_color=white,Interaction,0.04792383850925167,0.04539362169842473,0.05050508255909094,0.002555730430333105,Synergy (+),POS,person2_profession=high,person3_color=white,0.0019274101467202168
person1_color=black & person3_gender=male,Interaction,0.04740808191376764,0.04524305352707756,0.04966420620482529,0.0022105763388738653,Synergy (+),POS,person1_color=black,person3_gender=male,0.0019066673488497606
person3_profession=low & person3_gender=female,Interaction,0.047393552148405856,0.04559519557975119,0.04925102709498294,0.0018279157576158757,Interference (-),NEG,person3_profession=low,person3_gender=female,0.0019060829879542457
person1_color=black & person2_gender=male,Interaction,0.04666900567845131,0.04479439881685721,0.0485415579795011,0.0018735795813219422,Synergy (+),POS,person1_color=black,person2_gender=male,0.0018769430387890486
person1_profession=low & person1_gender=female,Interaction,0.046027162742057086,0.04418289975078301,0.04767384365539046,0.001745471952303724,Synergy (+),POS,person1_profession=low,person1_gender=female,0.0018511292762297723
person1_profession=high & person3_color=white,Interaction,0.045936640499358194,0.04437019552643205,0.04750873635656931,0.0015692704150686299,Synergy (+),POS,person1_profession=high,person3_color=white,0.0018474886352771902
person1_color=white & person2_gender=female,Interaction,0.04532023607365266,0.04376698770870351,0.046976388784789935,0.0016047005380432112,Interference (-),NEG,person1_color=white,person2_gender=female,0.0018226979636293268
person1_gender=female & person2_profession=low,Interaction,0.04530159469723879,0.043752306790528626,0.0469585380934697,0.001603115651470536,Synergy (+),POS,person1_gender=female,person2_profession=low,0.0018219482411703882
person1_color=black & person1_gender=male,Interaction,0.045241392714506695,0.043675076429813026,0.046835855231016375,0.0015803894006016748,Synergy (+),POS,person1_color=black,person1_gender=male,0.0018195270262598149
person2_color=black & person3_profession=low,Interaction,0.0451406817571972,0.043434578952503695,0.04682285756112265,0.0016941393043094777,Synergy (+),POS,person2_color=black,person3_profession=low,0.0018154766136250517
person1_gender=male & person3_color=black,Interaction,0.04508376633429052,0.04307464547059155,0.04709742014044487,0.0020113873349266627,Synergy (+),POS,person1_gender=male,person3_color=black,0.001813187578209117
quantity_level=1vs10 & person1_color=white,Interaction,0.04474454564705116,0.04238266079248612,0.04698761316284936,0.0023024761851816213,Synergy (+),POS,quantity_level=1vs10,person1_color=white,0.001799544735421465
person1_color=white & person3_gender=female,Interaction,0.04404061988490754,0.04242862832495832,0.04555644793329521,0.0015639098041684459,Synergy (+),POS,person1_color=white,person3_gender=female,0.0017712341138457024
person2_gender=female & person3_profession=low,Interaction,0.0439918868978942,0.042222195113714084,0.04587780939296605,0.0018278071396259817,Interference (-),NEG,person2_gender=female,person3_profession=low,0.0017692741612089502
person1_profession=high & person3_profession=low,Interaction,0.04362708681923457,0.04191531150914511,0.045507860272310754,0.0017962743815828214,Interference (-),NEG,person1_profession=high,person3_profession=low,0.0017546025615415497
person1_gender=male & person2_gender=female,Interaction,0.04285664646184192,0.04136035571489594,0.04437614027420311,0.0015078922796535853,Synergy (+),POS,person1_gender=male,person2_gender=female,0.0017236168431919085
person1_gender=female & person2_color=white,Interaction,0.04259348284479138,0.041109394443485735,0.04396748426063139,0.001429044908572829,Synergy (+),POS,person1_gender=female,person2_color=white,0.0017130328782690469
quantity_level=1vs5 & person1_gender=male,Interaction,0.04246775767463421,0.0404880545727296,0.044337187611777934,0.0019245665195241658,Interference (-),NEG,quantity_level=1vs5,person1_gender=male,0.0017079764392149786
