Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person2_color=black & person3_gender=female,Interaction,0.11015770257917645,0.10653010300143369,0.11359699401611181,0.0035334455073390628,Synergy (+),POS,person2_color=black,person3_gender=female,0.0027873995587899087
person2_profession=low & person2_gender=male,Interaction,0.11008501130132219,0.10763507468912537,0.11307754441933579,0.0027212348651052126,Synergy (+),POS,person2_profession=low,person2_gender=male,0.0027855601991166874
person1_color=black & person2_gender=female,Interaction,0.10935599539046355,0.10574011615227473,0.11306746916007003,0.0036636765038976504,Synergy (+),POS,person1_color=black,person2_gender=female,0.0027671133853151954
person1_color=white & person2_color=black,Interaction,0.10887756810278594,0.105721284029303,0.1121911201103197,0.00323491804050835,Synergy (+),POS,person1_color=white,person2_color=black,0.00275500739563529
person2_gender=male & person3_color=black,Interaction,0.1084732500598735,0.10415792494100132,0.11310415180932067,0.004473113434159674,Synergy (+),POS,person2_gender=male,person3_color=black,0.002744776645464961
person1_gender=female & person2_gender=male,Interaction,0.10784478934984919,0.10511512563625475,0.1106038030830888,0.0027443387234170266,Interference (-),NEG,person1_gender=female,person2_gender=male,0.0027288742522157965
person2_gender=female & person3_color=black,Interaction,0.10765485430577874,0.1045808165371721,0.11070625639817795,0.003062719930502923,Synergy (+),POS,person2_gender=female,person3_color=black,0.0027240681892202454
person1_profession=low & person2_color=black,Interaction,0.10738682567547697,0.10406008099099427,0.11062823698281937,0.00328407799591255,Interference (-),NEG,person1_profession=low,person2_color=black,0.0027172860680580034
person1_profession=high & person1_gender=male,Interaction,0.10697113741117283,0.1038642878923467,0.11014671422730522,0.0031412131674792634,Interference (-),NEG,person1_profession=high,person1_gender=male,0.0027067676089998845
quantity_level=1vs10 & person2_gender=male,Interaction,0.10610930091626444,0.10139752116077107,0.11031077742016022,0.004456628129694579,Synergy (+),POS,quantity_level=1vs10,person2_gender=male,0.0026849599404536926
person1_profession=high & person3_gender=female,Interaction,0.10601496237402572,0.10268606168212242,0.10947727363549045,0.0033956059766840144,Interference (-),NEG,person1_profession=high,person3_gender=female,0.0026825728244839844
person1_color=black & person3_gender=female,Interaction,0.10547047847818171,0.10212181591374456,0.10850449603745162,0.00319134006185353,Synergy (+),POS,person1_color=black,person3_gender=female,0.002668795356948721
person1_profession=high & person3_color=black,Interaction,0.10452920931061448,0.10182876303495161,0.10740136956395684,0.002786303264502611,Interference (-),NEG,person1_profession=high,person3_color=black,0.0026449777463690735
person1_profession=high & person1_gender=female,Interaction,0.10341491439496137,0.09992548034692629,0.10718440561704791,0.0036294626350608095,Interference (-),NEG,person1_profession=high,person1_gender=female,0.002616781940869037
quantity_level=1vs1 & person2_profession=high,Interaction,0.10330521581181293,0.09870881956145174,0.10785963149254602,0.00457540596554714,Synergy (+),POS,quantity_level=1vs1,person2_profession=high,0.0026140061587393393
quantity_level=1vs5 & person1_color=black,Interaction,0.10208558188148983,0.09784692320302135,0.10626552782944747,0.004209302313213058,Interference (-),NEG,quantity_level=1vs5,person1_color=black,0.002583144884405624
person1_profession=high & person3_color=white,Interaction,0.10185650176867371,0.09902623728285213,0.10518004800592137,0.0030769053615346195,Interference (-),NEG,person1_profession=high,person3_color=white,0.002577348305587795
quantity_level=1vs1 & person1_gender=female,Interaction,0.10062965796006813,0.09615203259388845,0.10548775081826185,0.004667859112186701,Interference (-),NEG,quantity_level=1vs1,person1_gender=female,0.0025463045945195344
person1_gender=female & person2_color=black,Interaction,0.10037734004549291,0.09758243757906428,0.10345427258695662,0.0029359175039461727,Synergy (+),POS,person1_gender=female,person2_color=black,0.0025399200128943295
person2_profession=low & person3_gender=male,Interaction,0.09986377910571402,0.09799497040567956,0.10171624841876221,0.0018606390065413272,Interference (-),NEG,person2_profession=low,person3_gender=male,0.0025269250111519636
person2_profession=low & person3_profession=low,Interaction,0.09982031568005591,0.09770033715443198,0.10203229394133079,0.002165978393449404,Synergy (+),POS,person2_profession=low,person3_profession=low,0.0025258252248395556
quantity_level=1vs10 & person1_color=black,Interaction,0.09967779085196725,0.09536662600264437,0.10406644480819902,0.004349909402777324,Interference (-),NEG,quantity_level=1vs10,person1_color=black,0.0025222188166299673
person1_gender=male & person3_gender=female,Interaction,0.0996663745935529,0.09732973390584526,0.1022085233050552,0.0024393946996049687,Interference (-),NEG,person1_gender=male,person3_gender=female,0.0025219299428342894
quantity_level=1vs10 & person3_profession=high,Interaction,0.09797721968398915,0.09363349033347255,0.10264989250004246,0.004508201083284952,Interference (-),NEG,quantity_level=1vs10,person3_profession=high,0.0024791880415472537
person2_profession=high & person2_gender=male,Interaction,0.09784585516847874,0.09466077462345411,0.10108764707669642,0.0032134362266211525,Synergy (+),POS,person2_profession=high,person2_gender=male,0.0024758640307518107
quantity_level=1vs2 & person3_profession=high,Interaction,0.0977611592334961,0.09326634146127777,0.10248945057931746,0.004611554559019848,Interference (-),NEG,quantity_level=1vs2,person3_profession=high,0.0024737209086071544
